rootRole,prefabAsset,hierarchyPath,componentType,role,spriteName,textureName,sourceBundle,materialName,fontName,status
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start2","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start3","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start4","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start5","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start6","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start7","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/ScrollViewGrid","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/ScrollViewGrid/Viewport","UnityEngine.UI.Image","visual image","UIMask","UIMask","","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/bg","UnityEngine.UI.Image","visual image","zd_xdiban2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/im_bg","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/im_touxiang","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/im_frame","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/im_quality","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/im_occupation","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start1","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start2","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start3","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start4","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start5","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start6","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start7","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/ScrollViewGrid","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/ScrollViewGrid/Viewport","UnityEngine.UI.Image","visual image","UIMask","UIMask","","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/bg","UnityEngine.UI.Image","visual image","zd_xdiban2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/im_bg","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/im_touxiang","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/im_frame","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/im_quality","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/im_occupation","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start1","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start2","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start3","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start4","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start5","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start6","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start7","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/ScrollViewGrid","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/ScrollViewGrid/Viewport","UnityEngine.UI.Image","visual image","UIMask","UIMask","","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/btnRightClosebuff","UnityEngine.UI.Image","visual image","zd_sqan2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/btnRightClosebuff","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/btnRightClosebuff/boxcollider","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnBuff","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnBuff/im_on","UnityEngine.UI.Image","visual image","zd_buffan","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnBuff/im_off","UnityEngine.UI.Image","visual image","zd_buffan2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnBuff/im_lock_buff","UnityEngine.UI.Image","visual image","IC_lock","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new","UnityEngine.UI.Image","visual image","msz_new","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnBuff/text","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnAuto","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnAuto/im_on","UnityEngine.UI.Image","visual image","btn_zidong_on","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnAuto/im_off","UnityEngine.UI.Image","visual image","btn_zidong_off","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto","UnityEngine.UI.Image","visual image","IC_lock","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto/im_new","UnityEngine.UI.Image","visual image","msz_new","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnAuto/text","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/auto_bubble_tips/im_jiantou","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/auto_bubble_tips/bg_bubble","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/auto_bubble_tips/text_bubble","UnityEngine.UI.Text","text/font","","","","Default UI Material","","font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnSkip","UnityEngine.UI.Button","button/raycast","","","","","","button_raycast_incomplete"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnSkip","YouYou.YouYouImage","visual image","btn_Skip","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnSkip/boxcollider","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnSkip/text","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnSkip/im_Skip_Auto","UnityEngine.UI.Image","visual image","IC_lock","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnSkip/im_new_skip","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnSkip/im_new_skip/im_new","UnityEngine.UI.Image","visual image","msz_new","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnSkip/text (1)","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnTwoSpeed","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_on","UnityEngine.UI.Image","visual image","btn_x2 1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_on/text_TwoSpeed_On","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off","UnityEngine.UI.Image","visual image","btn_x1 1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off/text_TwoSpeed_Off","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_lock_TwoSpeed","UnityEngine.UI.Image","visual image","IC_lock","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/text","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnFastSkill","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_on","UnityEngine.UI.Image","visual image","btn_Skipult_1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off","UnityEngine.UI.Image","visual image","btn_Skipult_2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_lock_FastSkill","UnityEngine.UI.Image","visual image","IC_lock","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnFastSkill/text","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnPause","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnPause","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/root_opra/btnPause/boxcollider","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/btn_preivew_touch","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
