variant,name,path,parent,siblingIndex,childCount,activeSelf,activeInHierarchy,anchoredPosition,sizeDelta,localScale,anchorMin,anchorMax,pivot,imageSprite,imageColor,raycastTarget,button,buttonInteractable,tmpText,canvasSortingOrder,canvasOverrideSorting,components
"default_root_route_state","im_redpoint_funhandbook__-9096701703858665559","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_funhandbook_bg__7845553199416412129/im_redpoint_funhandbook__-9096701703858665559","im_funhandbook_bg__7845553199416412129",1,2,False,False,"18,19.5","27,27","0.6,0.6,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","RedDot__-7175557618146544358","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_funhandbook_bg__7845553199416412129/im_redpoint_funhandbook__-9096701703858665559/RedDot__-7175557618146544358","im_redpoint_funhandbook__-9096701703858665559",0,1,True,False,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","SkeletonGraphic (hongdian01)__-6765322419450641554","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_funhandbook_bg__7845553199416412129/im_redpoint_funhandbook__-9096701703858665559/RedDot__-7175557618146544358/SkeletonGraphic (hongdian01)__-6765322419450641554","RedDot__-7175557618146544358",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","text_num__8282134335013553043","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_funhandbook_bg__7845553199416412129/im_redpoint_funhandbook__-9096701703858665559/text_num__8282134335013553043","im_redpoint_funhandbook__-9096701703858665559",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"default_root_route_state","im_haoyou_bg__6554577700480855780","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_haoyou_bg__6554577700480855780","funcsBtnOpt__-957505502039124638",2,3,False,False,"0,0","46,46","1,1,1","0,0","0,0","0.5,0.5","fid11_-4321217211312616168_zhuye_btn_di","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","haoyou_Btn__-3483592545174372835","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_haoyou_bg__6554577700480855780/haoyou_Btn__-3483592545174372835","im_haoyou_bg__6554577700480855780",2,0,True,False,"0,0","50,50","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_6617065208850742552_Image_blank","1,1,1,1",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"default_root_route_state","haoyou_img__-5939057618326872255","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_haoyou_bg__6554577700480855780/haoyou_img__-5939057618326872255","im_haoyou_bg__6554577700480855780",0,0,True,False,"0.1,-0.2","26,28","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid11_8943450015745207371_zhuye_haoyou","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","im_redpoint_haoyou__-3289846988577727302","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_haoyou_bg__6554577700480855780/im_redpoint_haoyou__-3289846988577727302","im_haoyou_bg__6554577700480855780",1,2,True,False,"18,19.5","27,27","0.6,0.6,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","RedDot__-1924981301078008077","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_haoyou_bg__6554577700480855780/im_redpoint_haoyou__-3289846988577727302/RedDot__-1924981301078008077","im_redpoint_haoyou__-3289846988577727302",0,1,True,False,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","SkeletonGraphic (hongdian01)__1107803621252733576","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_haoyou_bg__6554577700480855780/im_redpoint_haoyou__-3289846988577727302/RedDot__-1924981301078008077/SkeletonGraphic (hongdian01)__1107803621252733576","RedDot__-1924981301078008077",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","text_num__-8060167901571240315","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_haoyou_bg__6554577700480855780/im_redpoint_haoyou__-3289846988577727302/text_num__-8060167901571240315","im_redpoint_haoyou__-3289846988577727302",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"default_root_route_state","im_paihangbang_bg__2778341886547378305","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_paihangbang_bg__2778341886547378305","funcsBtnOpt__-957505502039124638",3,3,False,False,"0,0","46,46","1,1,1","0,0","0,0","0.5,0.5","fid11_-4321217211312616168_zhuye_btn_di","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","im_redpoint_paihangbang__5658877293843962046","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_paihangbang_bg__2778341886547378305/im_redpoint_paihangbang__5658877293843962046","im_paihangbang_bg__2778341886547378305",1,2,False,False,"18,19.5","27,27","0.6,0.6,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","RedDot__9096308722519669902","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_paihangbang_bg__2778341886547378305/im_redpoint_paihangbang__5658877293843962046/RedDot__9096308722519669902","im_redpoint_paihangbang__5658877293843962046",0,1,True,False,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","SkeletonGraphic (hongdian01)__8788620412404595857","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_paihangbang_bg__2778341886547378305/im_redpoint_paihangbang__5658877293843962046/RedDot__9096308722519669902/SkeletonGraphic (hongdian01)__8788620412404595857","RedDot__9096308722519669902",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","text_num__-4457510403889868536","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_paihangbang_bg__2778341886547378305/im_redpoint_paihangbang__5658877293843962046/text_num__-4457510403889868536","im_redpoint_paihangbang__5658877293843962046",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"default_root_route_state","paihangbang_Btn__8268450825834316910","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_paihangbang_bg__2778341886547378305/paihangbang_Btn__8268450825834316910","im_paihangbang_bg__2778341886547378305",2,0,True,False,"0,0","50,50","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_6617065208850742552_Image_blank","1,1,1,1",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"default_root_route_state","paihangbang_img__7452071081769892011","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_paihangbang_bg__2778341886547378305/paihangbang_img__7452071081769892011","im_paihangbang_bg__2778341886547378305",0,0,True,False,"0.1,-0.2","37,28","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid11_-100282971205591573_zhuye_paihang","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","im_shangdian_bg__-533374888481352699","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_shangdian_bg__-533374888481352699","funcsBtnOpt__-957505502039124638",5,3,False,False,"527.5,129","46,46","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid11_-4321217211312616168_zhuye_btn_di","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","im_redpoint_shangdian__7061756786979239738","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_shangdian_bg__-533374888481352699/im_redpoint_shangdian__7061756786979239738","im_shangdian_bg__-533374888481352699",1,2,False,False,"18,19.5","27,27","0.6,0.6,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","RedDot__-8045655987306924849","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_shangdian_bg__-533374888481352699/im_redpoint_shangdian__7061756786979239738/RedDot__-8045655987306924849","im_redpoint_shangdian__7061756786979239738",0,1,True,False,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","SkeletonGraphic (hongdian01)__-8659401947720465944","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_shangdian_bg__-533374888481352699/im_redpoint_shangdian__7061756786979239738/RedDot__-8045655987306924849/SkeletonGraphic (hongdian01)__-8659401947720465944","RedDot__-8045655987306924849",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","text_num__2768781062199949737","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_shangdian_bg__-533374888481352699/im_redpoint_shangdian__7061756786979239738/text_num__2768781062199949737","im_redpoint_shangdian__7061756786979239738",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"default_root_route_state","shangdian_Btn__-8852806248793684022","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_shangdian_bg__-533374888481352699/shangdian_Btn__-8852806248793684022","im_shangdian_bg__-533374888481352699",2,0,True,False,"0,0","50,50","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_6617065208850742552_Image_blank","1,1,1,1",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"default_root_route_state","shangdian_img__2969533098497742152","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_shangdian_bg__-533374888481352699/shangdian_img__2969533098497742152","im_shangdian_bg__-533374888481352699",0,0,True,False,"0.1,-0.2","27,26","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid11_-397911510302451416_zhuye_xitong","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","im_vip_bg__4898268749995599164","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_vip_bg__4898268749995599164","funcsBtnOpt__-957505502039124638",0,3,False,False,"0,0","46,46","1,1,1","0,0","0,0","0.5,0.5","fid11_-4321217211312616168_zhuye_btn_di","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","im_redpoint_vip__-3305819930312363888","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_vip_bg__4898268749995599164/im_redpoint_vip__-3305819930312363888","im_vip_bg__4898268749995599164",1,1,True,False,"39.2,-11.1","27,27","0.6,0.6,1","0,1","0,1","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","RedDot__-2278730441989655502","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_vip_bg__4898268749995599164/im_redpoint_vip__-3305819930312363888/RedDot__-2278730441989655502","im_redpoint_vip__-3305819930312363888",0,1,True,False,"0.7,12.9","23,23","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","SkeletonGraphic (hongdian01)__3421207561355393209","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_vip_bg__4898268749995599164/im_redpoint_vip__-3305819930312363888/RedDot__-2278730441989655502/SkeletonGraphic (hongdian01)__3421207561355393209","RedDot__-2278730441989655502",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","vip_Btn__-5913865010179658834","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_vip_bg__4898268749995599164/vip_Btn__-5913865010179658834","im_vip_bg__4898268749995599164",2,0,True,False,"0,0","50,50","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_6617065208850742552_Image_blank","1,1,1,1",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"default_root_route_state","vip_img__-4560014356866549307","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_vip_bg__4898268749995599164/vip_img__-4560014356866549307","im_vip_bg__4898268749995599164",0,1,True,False,"0.1,-0.2","35,26","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid11_8251311572651544323_zhuye_vip","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","text_vip_num__-6064814721411876321__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_vip_bg__4898268749995599164/vip_img__-4560014356866549307/text_vip_num__-6064814721411876321__font_riyu","vip_img__-4560014356866549307",0,0,True,False,"-20.4,-12.4","40,22","1,1,1","0.5,0.5","0.5,0.5","0,0",,,False,False,False,"10",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"default_root_route_state","im_wuyu_bg__9050291921509351437","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/left__-7709903567246479490/funcsBtnOpt__-957505502039124638/im_wuyu_bg__9050291921509351437","funcsBtnOpt__-957505502039124638",4,3,False,False,"287,-23","46,46","1,1,1","0,1","0,1","0.5,0.5","fid11_-4321217211312616168_zhuye_btn_di","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
