routePath,sourceTable,activeSelf,activeInHierarchy,siblingIndex,siblingCount,anchoredPosition,localScale,sizeDelta,anchorMin,anchorMax,sourceEvidence,runtimeControlEvidence,classification,proposedExactChange
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/bg_wave/text_wave,routes,True,True,0,2,-8/0,1/1/1,50/50,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/bg_wave/text_waveNum,routes,True,True,1,2,46/0,1/1/1,60/50,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/imgVS,routes,True,True,2,4,8/-30,1/1/1,56/54,0.5/1,0.5/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/imgVS/txtRound,routes,True,True,0,1,2/-27,1/1/1,0/0,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra,routes,True,True,1,4,0/-51,1/1/1,0/0,0/0.5,1/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/auto_bubble_tips,routes,False,False,4,9,-123/37,1/1/1,0/0,1/0.5,1/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/auto_bubble_tips/bg_bubble,routes,True,False,1,3,0/0,1/1/1,400/127,1/0,1/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/auto_bubble_tips/im_jiantou,routes,True,False,0,3,-0.7/30,1/1/1,28/19,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/auto_bubble_tips/text_bubble,routes,True,False,2,3,-10/16,1/1/1,380/90,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto,routes,True,True,3,9,-62/160,1/1/1,101/43,1/0.5,1/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,UI_NormalBattle.lua lines 86-110 and 1494+ control click and active/auto state through ModulesInit.ProcedureNormalBattle,needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto,routes,True,True,2,5,28/2,1/1/1,17/22,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,UI_NormalBattle.lua lines 86-110 and 1494+ control click and active/auto state through ModulesInit.ProcedureNormalBattle,needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto,routes,True,True,3,5,-35/22,0.9/0.9/1,27/27,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,UI_NormalBattle.lua lines 86-110 and 1494+ control click and active/auto state through ModulesInit.ProcedureNormalBattle,needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto/im_new,routes,True,True,0,1,0/0,1/1/1,63/42,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,UI_NormalBattle.lua lines 86-110 and 1494+ control click and active/auto state through ModulesInit.ProcedureNormalBattle,needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_off,routes,True,True,1,5,0/0,1/1/1,73/78,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,UI_NormalBattle.lua lines 86-110 and 1494+ control click and active/auto state through ModulesInit.ProcedureNormalBattle,needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_on,routes,False,False,0,5,0/0,1/1/1,73/78,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,UI_NormalBattle.lua lines 86-110 and 1494+ control click and active/auto state through ModulesInit.ProcedureNormalBattle,needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/text,routes,False,False,4,5,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,UI_NormalBattle.lua lines 86-110 and 1494+ control click and active/auto state through ModulesInit.ProcedureNormalBattle,needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff,routes,True,True,1,9,-62/250,1/1/1,101/43,1/0.5,1/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_lock_buff,routes,False,False,2,5,28/2,1/1/1,17/22,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff,routes,False,False,3,5,-35/22,0.9/0.9/1,27/27,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,routes,True,False,0,1,0/0,1/1/1,63/42,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_off,routes,True,True,1,5,0/0,1/1/1,71/75,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_on,routes,False,False,0,5,0/0,1/1/1,71/75,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/text,routes,False,False,4,5,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill,routes,True,True,7,9,-62/-110,1/1/1,101/43,1/0.5,1/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 132-146, 692-696, 1279 control fast-skill state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_lock_FastSkill,routes,True,True,2,4,28/2,1/1/1,17/22,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 132-146, 692-696, 1279 control fast-skill state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off,routes,True,True,1,4,0/0,1/1/1,73/78,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 132-146, 692-696, 1279 control fast-skill state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_on,routes,False,False,0,4,0/0,1/1/1,73/78,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 132-146, 692-696, 1279 control fast-skill state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/text,routes,False,False,3,4,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 132-146, 692-696, 1279 control fast-skill state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause,routes,True,True,8,9,76/362,1/1/1,92/54,0/0.5,0/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 73, 562-620, 796-830, 1182-1184, 1275 control pause visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause/boxcollider,routes,True,True,0,1,0/0,1/1/1,100/60,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 73, 562-620, 796-830, 1182-1184, 1275 control pause visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip,routes,True,True,5,9,-62/70,1/1/1,73/78,1/0.5,1/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/boxcollider,routes,True,True,0,5,0/0,1/1/1,100/43,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/im_Skip_Auto,routes,True,True,2,5,28/2,1/1/1,17/22,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/im_new_skip,routes,True,True,3,5,-35/22,0.9/0.9/1,27/27,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/im_new_skip/im_new,routes,True,True,0,1,0/0,1/1/1,63/42,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text,routes,False,False,1,5,0/3,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),routes,False,False,4,5,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed,routes,True,True,6,9,-62/-20,1/1/1,101/43,1/0.5,1/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 111-131, 413-417, 683-687, 1193, 1278 control speed state and active state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_lock_TwoSpeed,routes,True,True,2,4,28/2,1/1/1,17/22,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 111-131, 413-417, 683-687, 1193, 1278 control speed state and active state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off,routes,True,True,1,4,0/0,1/1/1,73/78,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 111-131, 413-417, 683-687, 1193, 1278 control speed state and active state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off/text_TwoSpeed_Off,routes,False,False,0,1,1/-1,1/1/1,40.01/25,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 111-131, 413-417, 683-687, 1193, 1278 control speed state and active state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
