evidence_kind,source,target,path,component_types,active_state,rect_or_canvas,snippet,interpretation,patch_decision
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,Image__-2472345201029352197,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_camp_shengji__-5947067968447913142/Tips_Green__-560719156024242135/Image__-2472345201029352197,CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=True; activeInHierarchy=False,"anchored=0,0; size=29,46; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,sp_bag__3425111358649296926,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/sp_bag__3425111358649296926,RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=0,27.7; size=88.676,88.001; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_on__-4554973158640049960,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_on__-4554973158640049960,Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=False; activeInHierarchy=False,"anchored=0,-10; size=167,98; scale=1,1,1; sibling=1",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_on__-2414986385422156256__font_riyu,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_on__-4554973158640049960/text_on__-2414986385422156256__font_riyu,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=False,"anchored=0,-40; size=70,30; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_off__518680114936329312,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_off__518680114936329312,Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=True; activeInHierarchy=True,"anchored=0,-10; size=167,98; scale=1,1,1; sibling=2",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_off__292598824570626118__font_riyu,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_off__518680114936329312/text_off__292598824570626118__font_riyu,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=0,-40; size=70,30; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,sp_expedition__-5242930961941176902,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/sp_expedition__-5242930961941176902,RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=0,42; size=107,90; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_on__-1222559236234254205,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_on__-1222559236234254205,Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=False; activeInHierarchy=False,"anchored=0,-10; size=167,98; scale=1,1,1; sibling=1",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_on__5409611705559005265__font_riyu,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_on__-1222559236234254205/text_on__5409611705559005265__font_riyu,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=False,"anchored=0,-40; size=70,30; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_off__7609373578294030332,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_off__7609373578294030332,Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=True; activeInHierarchy=True,"anchored=0,-10; size=167,98; scale=1,1,1; sibling=2",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_off__9221714396143511282__font_riyu,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_off__7609373578294030332/text_off__9221714396143511282__font_riyu,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=0,-40; size=70,30; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_qipao1__-2400423475754272933,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_qipao1__-2400423475754272933,CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=False; activeInHierarchy=False,"anchored=40,70; size=36,33; scale=1,1,1; sibling=3",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_num__4754997817200458468,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_qipao1__-2400423475754272933/text_num__4754997817200458468,CanvasRenderer|RectTransform|Text,activeSelf=True; activeInHierarchy=False,"anchored=1.5,0; size=40,30; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_qipao2__9195652009850613392,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_qipao2__9195652009850613392,CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=False; activeInHierarchy=False,"anchored=40,70; size=36,33; scale=1,1,1; sibling=4",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_num__5472259475432730116,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_qipao2__9195652009850613392/text_num__5472259475432730116,CanvasRenderer|RectTransform|Text,activeSelf=True; activeInHierarchy=False,"anchored=0,0; size=40,30; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_fight_red__2595274916376899356,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_fight_red__2595274916376899356,CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=False; activeInHierarchy=False,"anchored=40,70; size=27,27; scale=1,1,1; sibling=7",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,RedDot__-8354297994812907167,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_fight_red__2595274916376899356/RedDot__-8354297994812907167,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=False,"anchored=0,0; size=27,27; scale=0.8,0.8,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,sp_adventureInterface__6488046465587119062,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/sp_adventureInterface__6488046465587119062,RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=0,30; size=93,87; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_on__-5215337679687611488,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/im_on__-5215337679687611488,Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=False; activeInHierarchy=False,"anchored=0,-10; size=167,98; scale=1,1,1; sibling=1",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_on__6244478726602029117__font_riyu,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/im_on__-5215337679687611488/text_on__6244478726602029117__font_riyu,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=False,"anchored=0,-40; size=70,30; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_off__-4795627789347214698,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/im_off__-4795627789347214698,Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=True; activeInHierarchy=True,"anchored=0,-10; size=167,98; scale=1,1,1; sibling=2",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_off__4912819675689674554__font_riyu,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/im_off__-4795627789347214698/text_off__4912819675689674554__font_riyu,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=0,-40; size=70,30; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_qipao1__694121115891590875,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/im_qipao1__694121115891590875,CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=False; activeInHierarchy=False,"anchored=40,70; size=27,27; scale=1,1,1; sibling=3",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,RedDot__-832085126017832774,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/im_qipao1__694121115891590875/RedDot__-832085126017832774,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=False,"anchored=0,0; size=27,27; scale=0.8,0.8,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
