referenceElement,rootName,hierarchyPath,gameObjectName,gameObjectId,rectPathId,active,depth,anchoredPos,sizeDelta,localScale,spriteNames,texts,buttonHandlers,candidateReason
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_2/im_redpoint/RedDot,RedDot,3097080962066988393,-7035573911186859124,True,5,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer25,Renderer25,5674780627569411231,-6977756438034904271,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_13/root_red_fix/root_red_special,root_red_special,-7075266486806897182,-6964599902981897995,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_4/root_red_fix,root_red_fix,-2183138677448536213,-6953506204792773237,True,4,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_shangdian/im_redpoint_shangdian/text_num,text_num,-7336271198868114901,-6941038682860871594,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,6,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_shangdian/im_redpoint_shangdian/text_num,text_num,-7336271198868114901,-6941038682860871594,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,6,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/im_redpoint_line/text_num,text_num,3866379780511732004,-6918533542538965523,False,4,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,6,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_1/un_MainInterface_fire,un_MainInterface_fire,110133099090071515,-6801489505443444490,False,4,"0.0,0.0","100.0,100.0","0.0,0.0,0.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
top_currency,UI_MainInterface,UI_MainInterface/right/UI_currency/btn_jia,btn_jia,-547111661572642448,-6796115180463095428,True,3,"67.0,-3.0","38.0,42.0","1.0,1.0,1.0",BTN_jiahao,,UI_MainPage.onBtnAddHoly:183,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/Viewport/Content/cat,cat,-1235832570905304386,-6784555242253848085,True,5,"0.0,-13.0","0.0,0.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_8/im_qipao1,im_qipao1,3950889423375597229,-6762854418643636747,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_14/btn_act,btn_act,7223020992195975018,-6757222186016143833,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer34,Renderer34,-2190450935711086963,-6745419667361826628,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_1,btn_act_1,-7965213352486447679,-6740709153023445455,True,3,"0.0,0.0","0.0,0.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn,node_act_btn,-1396314600109193637,-6697018699563164382,True,2,"-16.0,264.0","900.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_16/im_qipao1,im_qipao1,-1897198430371190375,-6620943645781232429,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/left/left_node_face_btn/btn_face_item_1/txt_act_name,txt_act_name,5144518541600342099,-6620759799604823665,True,4,"0.0,-29.0","90.0,14.010000228881836","1.0,1.0,1.0",,옷장의 약속,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/leftbannerNode/huodong3,huodong3,-5506068946264172887,-6610370912035301878,True,3,"143.0,148.0","240.0,110.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_3/im_redpoint/RedDot,RedDot,9079503555412898658,-6600497452271806931,True,5,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_5/spine_root,spine_root,6292968212687138910,-6595218049234204245,True,4,"0.0,0.0","100.0,100.0","1.0,1.0,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface_old,UI_MainInterface_old/btn_show/btn_qinmi2/im_lover2,im_lover2,-7284999633682226020,-6551334801611094637,True,3,"-2.0,10.699999809265137","150.0,150.0","0.800000011920929,0.800000011920929,1.0",100591,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_7,btn_act_7,-3607142290680508710,-6545293350130081106,True,3,"-400.0,-90.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface_old,UI_MainInterface_old/left/bg_juese/text_name/im_redpoint_name/RedDot,RedDot,1471216807659520149,-6519678975705692577,False,5,"0.0,0.0","23.0,23.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_5/spine_root,spine_root,7664389262061445268,-6512791674778037512,True,4,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_6/txt_act_name,txt_act_name,-8795012448601939192,-6497063604294369735,True,4,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",,옷장과의 약속,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/im_city_qipaoup,im_city_qipaoup,1559152527801407601,-6470650067850264456,False,6,"15.0,32.0","41.0,58.0","1.0499999523162842,1.0499999523162842,1.0499999523162842",bg_shengji,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_3/im_qipao1,im_qipao1,-3209812183815710162,-6440835834038389165,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer14,Renderer14,8364841860657073122,-6421636005121665904,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/festival,festival,6517116752395716137,-6403833266096978467,True,3,"223.0,3.5","416.0,124.0","1.0299999713897705,1.0299999713897705,1.0299999713897705",zhuye_xxbg1,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu,btn_renwu,-1344885700461243728,-6395848881054912128,True,5,"0.0,0.0","79.0,82.0","1.0,1.0,1.0",,,UI_MainPage.OnQuestBtnClick:181,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu,btn_renwu,-1344885700461243728,-6395848881054912128,True,5,"0.0,0.0","79.0,82.0","1.0,1.0,1.0",,,UI_MainPage.OnQuestBtnClick:181,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/p_chat_private/head_yuan150/im_mask/p_chat_private_head,p_chat_private_head,4702909141101028920,-6367313709280939434,True,6,"0.0,0.0","150.0,150.0","1.0,1.0,1.0",IC_touxiangzhezhao,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/p_chat_private/head_yuan150/im_mask/p_chat_private_head,p_chat_private_head,4702909141101028920,-6367313709280939434,True,6,"0.0,0.0","150.0,150.0","1.0,1.0,1.0",IC_touxiangzhezhao,,,strong_reference_layout_candidate_old_root_has_matching_stack
hide_show_mask,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/p_chat_private/head_yuan150/im_mask/p_chat_private_head,p_chat_private_head,4702909141101028920,-6367313709280939434,True,6,"0.0,0.0","150.0,150.0","1.0,1.0,1.0",IC_touxiangzhezhao,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/Viewport/Content/lucky/text_youjian/bg_name/text_name,text_name,1515094637757893971,-6344312909970706729,True,8,"0.0,0.0","36.0,40.0","1.0,1.0,1.0",,시스템,,strong_reference_layout_candidate_old_root_has_matching_stack
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/leftbannerNode/huodong3/Viewport/Content/btn_huodong3/im_newstar,im_newstar,-9002287858755285448,-6322130339191179523,False,7,"-82.30000305175781,38.29999923706055","63.0,26.0","1.0,1.0,1.0",NEWSTAR1,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/Viewport/Content/cat/text_youjian/bg_name,bg_name,-8352536830731359130,-6314571091489693394,False,7,"3.100006103515625,0.0","56.0,22.0","1.0,1.0,1.0",UI_liaotian_xitongtiao2,,,strong_reference_layout_candidate_old_root_has_matching_stack
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle5/toggle_node/btnToggle5/text_off,text_off,-7119749123123539974,-6289879885470891790,True,7,"0.0,-24.0","70.0,30.0","1.0,1.0,1.0",,동맹 ,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_3/text_name,text_name,-9142860793671649322,-6275118336609310875,True,4,"0.0,-35.19500732421875","200.0,0.0","1.0,1.0,1.0",,모험,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_5/im_qipao1/RedDot,RedDot,8069430998947387068,-6262591035557636659,True,5,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_16/btn_act,btn_act,6344077552667837733,-6255923727477430012,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_3/im_bg,im_bg,-8883463627717033328,-6185002834727713790,True,4,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",mainpage_BTN_bg,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_shangdian/node_friday/sp_saletag/SkeletonGraphic (sp_blackfridaysaletag),SkeletonGraphic (sp_blackfridaysaletag),-2992148769056453529,-6178421693713506527,True,5,"0.0,0.0","57.999996185302734,64.00000762939453","0.6000000238418579,0.6000000238418579,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_shangdian/node_friday/sp_saletag/SkeletonGraphic (sp_blackfridaysaletag),SkeletonGraphic (sp_blackfridaysaletag),-2992148769056453529,-6178421693713506527,True,5,"0.0,0.0","57.999996185302734,64.00000762939453","0.6000000238418579,0.6000000238418579,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/Viewport/Content/lucky/text_youjian,text_youjian,-2420845226721817554,-6159838743765966061,True,6,"0.0,0.0","330.0,0.0","1.0,1.0,1.0",,      dadfadsfadsf,,prefab_hierarchy_name_sprite_handler_candidate
hero_background,UI_MainInterface_old,UI_MainInterface_old/p_changeBgHero,p_changeBgHero,-3535058851838160422,-6145133437425078877,False,1,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_6/im_qipao1/RedDot,RedDot,-6552692143625069380,-6136827455432956307,True,5,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle4/toggle_node/im_fuhu_red,im_fuhu_red,-5804646678731109154,-6130468911095588268,False,6,"30.0,40.0","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_1/root_red_fix/root_red_special,root_red_special,-3708009317272821038,-6124789171513350485,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_1/btn_act,btn_act,92874284820763099,-6097719900192407483,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_2/wanfaBgImg,wanfaBgImg,2207864959603348708,-6087085470653368835,True,4,"0.0,0.0","144.0,144.0","1.0,1.0,1.0",zhuye_maoxian,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
hide_show_mask,UI_MainInterface,UI_MainInterface/guide_mask,guide_mask,723914069151155929,-6050138707530382152,False,1,"0.0,0.0","1680.0,720.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/left/left_node_face_btn/btn_face_item_2/btn_act,btn_act,7632541445361125350,-6043997171014531229,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,UI_MainPageActItem.inline_function:24,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/im_city_qipaoup2,im_city_qipaoup2,-3683968108930302861,-6027442445255872850,False,6,"0.0,44.20000457763672","112.0,41.0","1.0499999523162842,1.0499999523162842,1.0499999523162842",guanzhi_kensjz1,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/jiarutishi5/text_tmp_message2,text_tmp_message2,-3114174476683128720,-6022165655162107944,True,4,"152.5,-197.5","157.60000610351562,68.4000015258789","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/btn_renwu_2/bg_ditu2/btn_qianwang/text,text,-189526805836538566,-6011417219477049460,True,7,"77.4000015258789,1.0","44.0099983215332,25.0","1.0,1.0,1.0",,확인,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/btn_renwu_2/bg_ditu2/btn_qianwang/text,text,-189526805836538566,-6011417219477049460,True,7,"77.4000015258789,1.0","44.0099983215332,25.0","1.0,1.0,1.0",,확인,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/bg_bottom,bg_bottom,-7563554791991204691,-5996229397019419426,True,3,"66.0,-15.0","870.0,52.0","1.0,1.0,1.0",zhuye_xxbg2,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_13/root_red_fix,root_red_fix,-7354449830071076735,-5987087176875912807,True,4,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_1/text_name,text_name,-8854196726050555180,-5982825750273040741,True,4,"-50.20000076293945,-49.20000076293945","100.0,35.0","1.0,1.0,1.0",,모험,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/worldwanfaBtn/spine_diqiu/Renderer6,Renderer6,1598222401775828652,-5979448343599192768,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_12/root_red_fix/root_red_special,root_red_special,-7198086893913394671,-5960312381522179326,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_2/im_redpoint,im_redpoint,-8398635482730774901,-5936139281737355205,False,4,"40.0,44.0","27.0,27.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/bg_bottom/festival/festival_1,festival_1,-6812173747335075819,-5923532916528446016,True,5,"41.900001525878906,8.399999618530273","80.0,62.0","1.0,1.0,1.0",zhuye_xxbg2_a,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/node_renwu/btn_renwu/bg_ditu2/btn_qianwang,btn_qianwang,-4869113302450049424,-5914687578434399247,False,5,"29.399999618530273,0.20000000298023224","329.20001220703125,37.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_1,btn_act_1,6304455798991497811,-5881528278310961717,True,3,"-100.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_6/im_bg,im_bg,1465970991206462632,-5859580621533971545,True,4,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",mainpage_BTN_bg,,,prefab_hierarchy_name_sprite_handler_candidate
