bundle,component_path_id,game_object_id,game_object_name,script_id,sprite_ref,material_ref,raycast_target,maskable,image_type,preserve_aspect,fill_method,fill_amount,color_r,color_g,color_b,color_a
download/ui/uiprefabandres/maininterface.assetbundle,1626517034926012649,105921669371042552,Image,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,1669133943926970617,4961008605613971701,im_on,-7030229213176759517,8:-7899464630413152552,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1685814659439527676,5529947985211233740,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,1710102008585259076,-2736367055308743933,im_xuanzhong,-7030229213176759517,1:-3341524470259435328,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1716755602553917513,-3091660177777203937,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1749674004883235602,4566947939855793065,im_face_discount,1242602534869556086,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1765224968871322433,1836241582569749061,pop_Content,-7030229213176759517,34:2224739345743275005,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1779152476094318992,8431298391360689808,img_playerLevel,-7030229213176759517,11:2863876615875186783,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1811724951643676275,42789338400937017,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,1874859207229406503,-2423737606123360206,wanfaBgImg,1242602534869556086,11:-1459155864645330874,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1879317904798028076,-656630103071009517,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1899916251466466222,4522992948626508498,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,1926520018330062965,-3388059317278735706,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,1958694005275910974,-3503323824077958157,im_qipao1,-7030229213176759517,1:7394082491903213668,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1985474686927225153,2326349064693320773,bg_name,1242602534869556086,42:-2512321741831424404,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2021954595796849367,-4700211376614816722,bg_set2,-7030229213176759517,1:8289117381427851916,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2022742720302574094,-2529692953516548227,im_jingyan,-7030229213176759517,11:-5535224778061071107,0,0,1,3,0,0,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2066957531041468885,1710679951045245234,btn_changename,-7030229213176759517,3:7924577086882961432,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2110233457451469964,5400078156985471072,im_juese (1),-7030229213176759517,3:-1595482676597776409,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2155561716134888514,781717237094566949,bg_title,-7030229213176759517,1:3421292632923553034,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2202303708120537674,-6884280903372111171,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,2254311350653395772,4288917355254089484,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,2269709866082812139,-547111661572642448,btn_jia,-7030229213176759517,1:3120295196096261319,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2291723217715192329,1118732288445422489,bg,-7030229213176759517,3:-1725140174272729550,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2296248526351349092,4413828784548977533,marry_kuang,-7030229213176759517,10:-7570060572917651921,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2312134896657375135,-5069919135778306511,bg_dot,-7030229213176759517,3:3763899259279859054,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2328018970466164202,438025232340422555,btn_discord,-7030229213176759517,3:-3254454128270522141,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2361874499734077677,-4782680335575213940,im_paihangbang_bg,-7030229213176759517,11:-4321217211312616168,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2377235170553058851,-3546401583591744828,Viewport,-7030229213176759517,-2320101112833093935,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2383938920601588992,8678565517959074456,mainPlay_mask,1242602534869556086,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2452607802055926613,-6048055672235665819,bg_recruit_jeishao,-7030229213176759517,1:-3679289699125192069,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2458970771862998612,-6512658435290241584,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2551370855355982366,-5485710550253417271,bg_diban,-7030229213176759517,1:4596258759180079072,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2552928531662985974,2719345016502957991,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2564349607487478707,6732773963653388720,im_fengxian2,-7030229213176759517,1:-388399315194175388,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2585467037319644996,-7902322778672115907,UIDynamicEmoj,1242602534869556086,37:9207536870799425191,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2662902608451047116,7856350652977645132,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2664834160953963199,5969191518592801774,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2698328197515749372,1158784495791307543,btn_jia,-7030229213176759517,1:3120295196096261319,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2705970079326171125,-7489357610603109219,im_dot,-7030229213176759517,1:-2271749065223651739,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2737191955779166819,8473735720694065517,im_qipao2,-7030229213176759517,1:8310869441475037279,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2770630714195678522,1526374678582857982,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,2775031760294743985,1020557433455863919,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,2799777202681526588,6508204766986422930,btn_fanhui,-7030229213176759517,8:1154577011564608905,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2813382745265338084,8890109802227735955,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2814009231712698075,8663508688854876100,im_jiantou,-7030229213176759517,1:7539087557824882562,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2825305936907931376,-3631930301841544542,im_bag_red,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2829888510017228137,-7757484136201243341,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2845435776499926527,3423225438772181190,im_guan,-7030229213176759517,8:-1026313465074516684,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2852994900153952432,-3485435173823024567,im_kuang,1242602534869556086,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2854048901891434195,-8131021559783492683,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2855389794640571923,5360842528892453304,show_mask,1242602534869556086,0,0,1,1,0,0,4,1.0,0.0,0.0,0.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2880548361948698796,-7717546259035243869,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2895556269748192512,-3607891876913354467,btn_jiantou1,-7030229213176759517,1:504898600118097118,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2915010132638016509,9124860673088982672,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2927578501710749131,3376311164883962196,zongxiangbg,-7030229213176759517,1:3559619696163231748,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2987243048703540653,3425635656408917066,wanfaBgImg,1242602534869556086,11:-1459155864645330874,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3017432309819295068,4489274569514683812,im_fengxian3,-7030229213176759517,1:-2700720894813267555,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3020634117544353060,-5847353240853214252,im_fight_red,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3047234859077219775,5195914984536220502,im_zhezhao,-7030229213176759517,1:-7085584244313671675,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3095163630330584284,2801094572702723659,bg_ditu,-7030229213176759517,3:3942585997732645617,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3133136724857036394,-1978942637787598895,im_offHeroProfile,-7030229213176759517,8:-4263647268588148899,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3135384889127273371,7836754468074321613,im_jiantou,-7030229213176759517,1:-3479245848778662506,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3139973531509709690,-1484900651115543068,img_icon,1242602534869556086,43:7417956073517072135,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3158630106278901036,5189016668551848482,im_stop,-7030229213176759517,1:-1403102245567770816,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3224855287476183946,4719800649422050714,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3241525467340338802,2266644314326181443,bg_juese,-7030229213176759517,1:-8620833274010506644,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3256981781931556321,-5148316719897511515,Viewport,-7030229213176759517,-2320101112833093935,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3318008765951129035,-6517334664960373725,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3347101826961630034,9008992596359833761,btn_jiantou2,-7030229213176759517,1:504898600118097118,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3375278515974416733,3930248183998338500,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3414941272068384365,-9062654595813077966,bg_ditu1,-7030229213176759517,34:-386543847492548881,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3483875445669843355,-3700952916869866608,bg_zhanli,-7030229213176759517,1:8289117381427851916,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3491008697761044676,6252631211173919787,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,3495659676281593318,-3899848017245500711,im_kai,-7030229213176759517,8:8567226860985364068,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3517835654455089353,1471632918470315019,p_chat_private_frame,1242602534869556086,1:-8484185493004443083,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3539890996731388760,-5989584830477090976,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,3553649636856260107,7525474141183975634,warn_icon,1242602534869556086,11:-3463130419380364082,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3561865312621030388,-5993313608894390793,im_start7,-7030229213176759517,1:-3991815054087902777,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3571258946174536327,-8452086165558957727,btn_queren,-7030229213176759517,8:8764589017035742242,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3584670726690828227,340810625739928399,im_guild_new,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3592104115221006179,3097080962066988393,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3602932359676798006,-2761435673641733634,bg_shiyongzhong,-7030229213176759517,3:-4002666216693832454,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3620305361313336476,-9175352812083663488,im_huangguan,-7030229213176759517,1:-2558281918633941489,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3620875829131376780,-2778037675427710943,im_mask,-7030229213176759517,1:-8484185493004443083,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3643342815892426997,-2093116898976265770,btn_go,-7030229213176759517,1:-3687368163992476616,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3661180858585593183,2493737286861708761,im_dot1,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3667791716331425648,-7862136429521271516,bg_duihua,-7030229213176759517,3:-2298299524329505201,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3707030352669807552,3454854503904750418,bg_diban,-7030229213176759517,1:3559619696163231748,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3718675477842003430,-361521738298487153,im_fengxian,-7030229213176759517,1:-388399315194175388,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3734392466453512603,-6069122967124545216,im_fengxian3,-7030229213176759517,1:-2700720894813267555,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3746372330927838464,-7507755810057256830,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3767434549272607040,3101055438495186894,UI_touchSpine,-7030229213176759517,0,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,3770989728908059935,-3618791806314478432,bg_juese,-7030229213176759517,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3802788332411833668,454517370043545752,img_chat_type,1242602534869556086,3:939428383457414261,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3822340527302260402,-5796513944728339408,im_suo,-7030229213176759517,1:-4306837654182738395,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3907416157592052708,-2976494861528453300,img_actBannerJiantouShang,1242602534869556086,11:-8060384775368570127,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3917815616052852113,28156030680308093,im_qipao2,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3944763142685879537,5700589994673606807,im_bg,-7030229213176759517,0,0,1,1,0,0,4,1.0,0.5764706134796143,0.41568630933761597,0.25882354378700256,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3949981076100642112,1295748521341114075,festival_1,-7030229213176759517,50:-1027233427446999266,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4002540720293441790,-7867512481408320891,UIDynamicEmoj,1242602534869556086,37:9207536870799425191,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4018269082062109915,-865576177899094444,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,4025022831051587210,531474442451185227,btn_quxiao,-7030229213176759517,8:1154577011564608905,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4029001317417076470,-8905384448659241936,im_kai,-7030229213176759517,8:8567226860985364068,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4072098722474205079,3932682649291599269,bannerBgBtn,-7030229213176759517,0,0,1,1,0,0,4,1.0,0.0,0.0,0.0,0.7843137383460999
download/ui/uiprefabandres/maininterface.assetbundle,4083024672646648486,-1491056658344395305,im_off,-7030229213176759517,8:-1810823869175960481,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4102480878712317478,-3093971889231325640,bg,-7030229213176759517,8:8567226860985364068,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4114928639018523225,-7025845737794854229,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4119631048371103533,-8369833855640364351,Image,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,4133596592558776456,-4337553132606620026,btn_twitter,-7030229213176759517,3:-7706873069668347874,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4186079898796163720,5702423596433342886,Image,-7030229213176759517,3:764692096595737640,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4196744704114858958,-2099340629849615755,btn_head,1242602534869556086,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4221282304095577924,-7734019889571140640,Image,-7030229213176759517,11:2936850142702270063,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4235297752981546395,-2294253177304569946,im_guan,-7030229213176759517,8:-1026313465074516684,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4238677631800020633,3024726820613701418,im_fengexian2,-7030229213176759517,1:-388399315194175388,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4279398116162829229,6969828829231438330,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4279551009091634120,1844543018894302099,liaotian,-7030229213176759517,3:764692096595737640,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4289124892840339129,-77420675214943106,bg,-7030229213176759517,1:-6260708255479593176,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4295097312313852712,6778675134409742856,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4330133310956327842,-6684923199371973794,Image,-7030229213176759517,3:5510683100060474695,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4364777990581867544,-1441580121420567043,im_fengxian0,-7030229213176759517,1:-6611447783599523946,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4381235330580117968,3477089104775455693,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4391487219140736576,-5167024943332202910,btn_head,1242602534869556086,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4399477399566410427,3943500846189760884,bg_gongneng,-7030229213176759517,3:-2576348191274856770,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4460788936135320113,6406873352791073324,btn_selfMarry,1242602534869556086,8:8748478023175767729,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4469939383326490684,-7344040252501143338,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,4477896568970330159,-1375230232870813151,bg_unlock,-7030229213176759517,1:-8626375744629671647,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.7843137383460999
download/ui/uiprefabandres/maininterface.assetbundle,4485541442966523943,-413571299057371053,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4510115485427498782,8696672105777633248,Image,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,4515817663679571376,1465970991206462632,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4518084654518054123,-6812173747335075819,festival_1,-7030229213176759517,50:-1027233427446999266,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4530717112265558314,9221123045230713570,bg_qufu,-7030229213176759517,1:8289117381427851916,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4533669012875280003,-7806328125747558634,bg_title,-7030229213176759517,1:3421292632923553034,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4559002481469709786,1490164651366453526,btn_6,-7030229213176759517,8:3133559700552656058,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4565965953198024812,-8239198555652272251,pop_Content,-7030229213176759517,34:4153983516096517785,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4579071900813149231,-4604295574552401487,im_jiantou,-7030229213176759517,1:7539087557824882562,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4590884574268237296,7397495788158367873,btn_jiantou1,-7030229213176759517,1:504898600118097118,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4601264064623954753,-7483276523354109812,btn_3,-7030229213176759517,8:3133559700552656058,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4632701067376383160,3472565016509961481,im_fengxian,-7030229213176759517,1:-388399315194175388,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4670746186603282552,-9053857454084686299,bg,-7030229213176759517,8:8567226860985364068,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4693300072020829525,1767587825714073127,im_off,-7030229213176759517,43:-1671837182266136619,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4696956024874139928,1846121534783890253,btn_beijing,-7030229213176759517,3:-1005703355257696722,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4704820292239563409,-1468725173002504807,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,4718243289239185008,-3300777754708738844,im_dot1,-7030229213176759517,1:-2271749065223651739,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
